time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2020-09-04,28.8,24.1,34.6,29.2,2020-09-04T05:08,2020-09-04T17:15,15.36,6.7,0.0,10.0,21.2,228.0,3.09,58,p
2020-09-05,29.9,24.7,36.7,30.2,2020-09-05T05:07,2020-09-05T17:15,17.23,11.6,0.0,7.1,17.6,224.0,3.49,58,p
2020-09-06,28.4,24.4,33.9,29.7,2020-09-06T05:07,2020-09-06T17:15,12.73,17.5,0.0,10.0,24.5,215.0,2.57,58,p
2020-09-07,28.9,24.9,34.1,29.7,2020-09-07T05:06,2020-09-07T17:14,9.35,11.9,0.0,11.8,26.6,209.0,2.12,58,p
2020-09-08,29.7,24.9,36.0,30.3,2020-09-08T05:06,2020-09-08T17:14,12.09,12.2,0.0,11.3,27.0,195.0,2.47,58,p
2020-09-09,29.8,24.9,37.3,30.5,2020-09-09T05:06,2020-09-09T17:14,19.41,3.3,0.0,5.4,24.5,250.0,3.92,58,p
2020-09-10,30.6,24.9,37.5,30.4,2020-09-10T05:05,2020-09-10T17:13,22.54,4.9,0.0,9.3,19.8,218.0,4.53,58,p
2020-09-11,28.0,24.5,33.3,28.8,2020-09-11T05:05,2020-09-11T17:13,5.65,22.9,0.0,11.9,23.8,228.0,1.32,58,p
2020-09-12,29.1,24.5,35.2,29.0,2020-09-12T05:05,2020-09-12T17:13,14.06,21.4,0.0,10.9,22.7,225.0,2.85,58,p
2020-09-13,28.0,24.5,34.3,29.1,2020-09-13T05:04,2020-09-13T17:12,11.94,14.5,0.0,9.9,25.2,217.0,2.41,58,p
2020-09-14,28.3,24.0,33.5,28.2,2020-09-14T05:04,2020-09-14T17:12,10.07,11.0,0.0,15.0,27.7,223.0,2.15,58,p
2020-09-15,29.9,25.6,34.5,29.3,2020-09-15T05:03,2020-09-15T17:12,23.04,0.0,0.0,14.8,32.4,207.0,4.73,58,p
2020-09-16,30.9,25.5,37.0,30.1,2020-09-16T05:03,2020-09-16T17:11,23.46,0.0,0.0,13.8,30.6,190.0,4.84,58,p
2020-09-17,30.0,25.7,36.1,30.8,2020-09-17T05:03,2020-09-17T17:11,20.34,0.1,0.0,11.4,24.8,182.0,4.17,58,p
2020-09-18,31.4,26.4,38.0,32.3,2020-09-18T05:02,2020-09-18T17:11,20.09,0.0,0.0,8.4,20.2,119.0,4.21,58,p
2020-09-19,30.2,26.1,36.9,31.3,2020-09-19T05:02,2020-09-19T17:10,15.94,2.0,0.0,11.9,32.0,36.0,3.28,58,p
2020-09-20,30.0,25.0,37.5,30.3,2020-09-20T05:01,2020-09-20T17:10,20.39,7.0,0.0,9.5,25.2,,4.13,58,p
2020-09-21,30.0,24.7,37.9,29.7,2020-09-21T05:01,2020-09-21T17:10,22.76,4.6,0.0,10.8,27.7,204.0,4.57,58,p
2020-09-22,29.2,24.6,34.9,28.9,2020-09-22T05:01,2020-09-22T17:09,19.58,12.8,0.0,15.6,31.7,206.0,3.82,58,p
2020-09-23,28.0,24.5,33.3,29.2,2020-09-23T05:00,2020-09-23T17:09,11.95,3.9,0.0,10.2,27.7,223.0,2.42,58,p
2020-09-24,30.7,24.2,38.0,29.1,2020-09-24T05:00,2020-09-24T17:09,15.04,13.8,0.0,8.1,25.2,146.0,3.14,58,p
2020-09-25,29.3,24.1,35.3,29.8,2020-09-25T05:00,2020-09-25T17:08,16.52,6.9,0.0,7.4,22.3,161.0,3.36,58,p
2020-09-26,30.5,24.8,37.7,30.2,2020-09-26T04:59,2020-09-26T17:08,21.8,1.2,0.0,10.5,25.6,197.0,4.42,58,p
2020-09-27,28.7,25.3,34.4,30.5,2020-09-27T04:59,2020-09-27T17:08,9.91,8.5,0.0,6.9,19.1,268.0,2.08,58,p
2020-09-28,29.0,24.7,35.3,29.2,2020-09-28T04:58,2020-09-28T17:08,17.28,5.0,0.0,10.5,26.6,220.0,3.4,58,p
2020-09-29,29.3,23.5,35.4,28.6,2020-09-29T04:58,2020-09-29T17:07,20.6,2.8,0.0,6.1,19.8,196.0,4.01,58,p
2020-09-30,29.1,24.5,35.7,29.6,2020-09-30T04:58,2020-09-30T17:07,21.74,1.1,0.0,10.9,24.1,186.0,4.29,58,p
2020-10-01,30.5,25.1,36.5,30.4,2020-10-01T04:57,2020-10-01T17:07,22.71,1.7,0.0,11.9,26.6,190.0,4.61,58,p
2020-10-02,31.1,25.4,38.8,30.2,2020-10-02T04:57,2020-10-02T17:06,17.56,8.8,0.0,13.3,29.2,203.0,3.62,58,p
2020-10-03,30.8,25.3,37.0,29.8,2020-10-03T04:57,2020-10-03T17:06,18.05,5.5,0.0,11.5,28.1,199.0,3.69,58,p
2020-10-04,30.8,24.7,35.8,28.7,2020-10-04T04:56,2020-10-04T17:06,19.15,3.0,0.0,12.6,27.7,199.0,3.95,58,p
2020-10-05,29.8,25.9,35.5,30.8,2020-10-05T04:56,2020-10-05T17:06,17.54,5.9,0.0,10.4,27.7,225.0,3.57,58,p
2020-10-06,29.2,25.6,34.5,30.3,2020-10-06T04:56,2020-10-06T17:05,14.17,7.0,0.0,14.8,31.3,197.0,2.94,58,p
2020-10-07,29.5,25.6,35.7,31.2,2020-10-07T04:55,2020-10-07T17:05,15.16,4.4,0.0,11.0,23.0,192.0,3.02,58,p
2020-10-08,30.8,24.9,36.2,30.0,2020-10-08T04:55,2020-10-08T17:05,17.78,2.9,0.0,11.4,24.8,185.0,3.62,58,p
2020-10-09,28.4,24.6,35.1,29.6,2020-10-09T04:55,2020-10-09T17:05,14.73,22.9,0.0,8.7,19.1,246.0,2.96,58,p
2020-10-10,29.1,24.8,35.8,29.9,2020-10-10T04:54,2020-10-10T17:04,8.08,11.7,0.0,6.8,21.2,238.0,1.73,58,p
2020-10-11,30.9,24.9,37.3,30.7,2020-10-11T04:54,2020-10-11T17:04,22.73,1.4,0.0,13.7,27.4,178.0,4.73,58,p
2020-10-12,29.7,25.1,36.6,31.0,2020-10-12T04:54,2020-10-12T17:04,16.59,16.3,0.0,8.4,19.4,210.0,3.36,58,p
2020-10-13,30.9,24.4,38.6,30.3,2020-10-13T04:53,2020-10-13T17:04,22.1,1.4,0.0,9.7,25.6,108.0,4.57,58,p
2020-10-14,32.1,25.2,39.1,31.0,2020-10-14T04:53,2020-10-14T17:04,19.74,2.3,0.0,10.2,25.6,45.0,4.15,58,p
2020-10-15,28.6,24.2,35.3,29.2,2020-10-15T04:53,2020-10-15T17:03,10.2,24.6,0.0,7.9,23.0,18.0,2.16,58,p
2020-10-16,30.3,25.1,37.2,31.5,2020-10-16T04:53,2020-10-16T17:03,18.28,7.6,0.0,10.0,23.4,85.0,3.7,58,p
2020-10-17,28.5,24.8,35.3,30.1,2020-10-17T04:52,2020-10-17T17:03,16.38,16.3,0.0,7.8,21.2,36.0,3.3,58,p
2020-10-18,29.5,24.9,35.8,30.1,2020-10-18T04:52,2020-10-18T17:03,17.78,7.7,0.0,12.4,27.7,40.0,3.5,58,p
2020-10-19,28.0,22.9,35.1,27.2,2020-10-19T04:52,2020-10-19T17:03,15.35,12.9,0.0,10.3,27.4,224.0,3.13,58,p
2020-10-20,30.8,25.3,37.0,29.6,2020-10-20T04:52,2020-10-20T17:03,20.37,1.8,0.0,11.3,25.6,198.0,4.13,58,p
2020-10-21,31.8,26.5,38.4,31.7,2020-10-21T04:52,2020-10-21T17:02,19.1,1.8,0.0,10.5,31.7,203.0,4.03,58,p
2020-10-22,31.3,25.4,37.9,30.5,2020-10-22T04:51,2020-10-22T17:02,23.14,0.8,0.0,14.1,30.6,199.0,4.88,58,p
2020-10-23,31.3,25.9,38.9,31.1,2020-10-23T04:51,2020-10-23T17:02,21.63,1.4,0.0,10.1,26.6,206.0,4.46,58,p
2020-10-24,31.5,24.7,37.2,28.9,2020-10-24T04:51,2020-10-24T17:02,21.24,0.7,0.0,11.4,18.7,199.0,4.32,58,p
2020-10-25,30.2,26.0,37.1,31.6,2020-10-25T04:51,2020-10-25T17:02,20.78,3.0,0.0,8.3,23.0,223.0,4.2,58,p
2020-10-26,31.0,25.5,37.3,30.7,2020-10-26T04:51,2020-10-26T17:02,18.5,10.9,0.0,9.4,25.9,260.0,3.86,58,p
2020-10-27,29.4,25.2,36.1,30.1,2020-10-27T04:51,2020-10-27T17:02,14.81,21.3,0.0,9.0,28.1,258.0,3.02,58,p
2020-10-28,29.4,25.4,36.5,30.5,2020-10-28T04:51,2020-10-28T17:02,15.98,8.0,0.0,7.2,23.4,222.0,3.23,58,p
2020-10-29,30.6,25.0,35.9,29.9,2020-10-29T04:50,2020-10-29T17:02,19.41,11.2,0.0,12.3,31.7,35.0,3.92,58,p
2020-10-30,31.7,23.5,37.6,27.8,2020-10-30T04:50,2020-10-30T17:02,20.11,0.4,0.0,10.7,30.2,61.0,4.22,58,p
2020-10-31,30.8,24.2,37.5,28.6,2020-10-31T04:50,2020-10-31T17:02,15.55,12.8,0.0,11.3,21.6,238.0,3.33,58,p
2020-11-01,30.3,25.1,35.8,29.3,2020-11-01T04:50,2020-11-01T17:02,11.58,8.2,0.0,12.6,26.3,231.0,2.64,58,p
2020-11-02,30.4,24.4,36.6,28.7,2020-11-02T04:50,2020-11-02T17:02,15.2,12.0,0.0,8.9,22.0,229.0,3.15,58,p
2020-11-03,29.6,25.7,36.3,30.8,2020-11-03T04:50,2020-11-03T17:02,13.11,1.6,0.0,9.4,18.7,250.0,2.82,58,p
2020-11-04,31.1,25.0,37.2,30.5,2020-11-04T04:50,2020-11-04T17:02,19.05,0.2,0.0,11.0,25.6,202.0,4.04,58,p
2020-11-05,31.4,25.1,39.0,31.2,2020-11-05T04:50,2020-11-05T17:02,22.68,6.3,0.0,9.6,24.8,88.0,4.67,58,p
2020-11-06,29.4,24.8,35.0,30.1,2020-11-06T04:50,2020-11-06T17:02,12.86,6.1,0.0,7.6,18.7,183.0,2.74,58,p
2020-11-07,31.8,26.3,38.2,32.3,2020-11-07T04:50,2020-11-07T17:02,24.21,0.6,0.0,9.8,21.2,165.0,5.08,58,p
2020-11-08,31.8,24.9,37.8,30.0,2020-11-08T04:50,2020-11-08T17:02,18.1,1.1,0.0,8.9,19.8,244.0,3.83,58,p
2020-11-09,30.7,26.3,36.1,30.6,2020-11-09T04:50,2020-11-09T17:02,24.02,0.3,0.0,14.1,33.8,208.0,4.9,58,p
2020-11-10,31.0,26.7,36.8,32.0,2020-11-10T04:50,2020-11-10T17:03,22.69,0.9,0.0,10.9,24.8,196.0,4.69,58,p
2020-11-11,30.7,26.1,37.9,32.0,2020-11-11T04:50,2020-11-11T17:03,20.9,3.4,0.0,8.2,24.8,140.0,4.23,58,p
2020-11-12,32.7,26.3,39.9,32.1,2020-11-12T04:50,2020-11-12T17:03,23.55,0.0,0.0,12.1,23.8,68.0,4.93,58,p
2020-11-13,31.8,26.7,38.9,32.6,2020-11-13T04:51,2020-11-13T17:03,21.55,0.2,0.0,9.4,19.8,71.0,4.43,58,p
2020-11-14,29.6,25.6,35.7,31.1,2020-11-14T04:51,2020-11-14T17:03,14.61,10.6,0.0,9.9,25.2,62.0,3.02,58,p
2020-11-15,30.0,25.3,37.4,30.9,2020-11-15T04:51,2020-11-15T17:03,19.25,6.9,0.0,12.2,24.8,48.0,3.86,58,p
2020-11-16,30.8,25.2,37.9,30.2,2020-11-16T04:51,2020-11-16T17:04,20.43,3.6,0.0,11.2,25.9,83.0,4.08,58,p
2020-11-17,30.2,25.3,37.9,31.0,2020-11-17T04:51,2020-11-17T17:04,18.15,2.3,0.0,7.9,22.0,56.0,3.71,58,p
2020-11-18,30.5,25.6,37.4,31.2,2020-11-18T04:51,2020-11-18T17:04,18.17,3.5,0.0,10.3,30.6,60.0,3.73,58,p
2020-11-19,29.2,25.0,36.9,30.3,2020-11-19T04:51,2020-11-19T17:04,15.07,8.0,0.0,6.9,23.4,100.0,2.98,58,p
2020-11-20,30.5,24.4,38.0,29.7,2020-11-20T04:52,2020-11-20T17:05,20.36,6.4,0.0,9.3,23.0,39.0,4.12,58,p
2020-11-21,30.3,25.0,37.9,30.4,2020-11-21T04:52,2020-11-21T17:05,17.73,10.5,0.0,7.4,19.8,20.0,3.59,58,p
2020-11-22,30.4,24.7,36.8,30.0,2020-11-22T04:52,2020-11-22T17:05,17.66,12.3,0.0,7.7,22.0,296.0,3.61,58,p
2020-11-23,29.7,25.2,36.7,30.6,2020-11-23T04:52,2020-11-23T17:06,11.71,20.7,0.0,7.7,14.8,296.0,2.43,58,p
2020-11-24,29.3,25.2,35.4,31.2,2020-11-24T04:53,2020-11-24T17:06,10.8,13.8,0.0,7.8,17.3,274.0,2.26,58,p
2020-11-25,30.8,25.0,36.6,30.9,2020-11-25T04:53,2020-11-25T17:06,16.05,6.1,0.0,5.4,18.7,281.0,3.35,58,p
2020-11-26,29.5,24.7,36.7,30.1,2020-11-26T04:53,2020-11-26T17:06,7.81,12.2,0.0,6.9,19.8,260.0,1.72,58,p
2020-11-27,27.5,24.6,34.0,29.1,2020-11-27T04:54,2020-11-27T17:07,9.57,16.4,0.0,9.3,21.2,276.0,1.95,58,p
2020-11-28,30.3,24.8,36.2,30.8,2020-11-28T04:54,2020-11-28T17:07,18.66,1.5,0.0,9.0,29.9,245.0,3.73,58,p
2020-11-29,29.6,25.0,36.1,29.9,2020-11-29T04:54,2020-11-29T17:08,15.39,25.7,0.0,9.3,31.3,212.0,3.12,58,p
2020-11-30,28.8,24.8,34.7,29.7,2020-11-30T04:54,2020-11-30T17:08,9.62,3.7,0.0,11.1,31.0,264.0,2.03,58,p
2020-12-01,31.3,24.5,38.7,30.3,2020-12-01T04:55,2020-12-01T17:08,20.81,8.0,0.0,8.7,27.0,85.0,4.26,58,p
2020-12-02,30.0,25.0,37.6,30.3,2020-12-02T04:55,2020-12-02T17:09,18.5,4.0,0.0,6.8,24.1,314.0,3.69,58,p
2020-12-03,30.1,25.3,37.4,31.5,2020-12-03T04:56,2020-12-03T17:09,19.91,12.8,0.0,6.9,29.2,218.0,3.98,58,p
2020-12-04,30.8,24.8,37.1,29.6,2020-12-04T04:56,2020-12-04T17:10,16.0,2.1,0.0,12.2,32.0,205.0,3.3,58,p
2020-12-05,31.0,25.3,37.3,31.3,2020-12-05T04:56,2020-12-05T17:10,21.1,1.6,0.0,11.8,27.0,189.0,4.41,58,p
2020-12-06,30.7,24.3,37.0,29.1,2020-12-06T04:57,2020-12-06T17:10,19.36,15.2,0.0,9.4,29.9,158.0,3.99,58,p
2020-12-07,30.7,25.2,37.8,30.9,2020-12-07T04:57,2020-12-07T17:11,16.6,3.4,0.0,8.7,23.4,127.0,3.49,58,p
2020-12-08,30.8,24.7,39.0,29.9,2020-12-08T04:58,2020-12-08T17:11,20.1,17.1,0.0,9.0,29.9,56.0,4.13,58,p
2020-12-09,30.1,24.5,39.1,29.5,2020-12-09T04:58,2020-12-09T17:12,21.32,3.2,0.0,6.4,25.6,25.0,4.27,58,p
2020-12-10,31.1,25.3,38.4,30.6,2020-12-10T04:58,2020-12-10T17:12,19.02,14.1,0.0,6.1,17.6,26.0,3.85,58,p
2020-12-11,28.9,25.1,37.9,30.3,2020-12-11T04:59,2020-12-11T17:13,19.03,8.9,0.0,6.6,25.2,293.0,3.82,58,p
2020-12-12,28.6,24.7,36.0,29.7,2020-12-12T04:59,2020-12-12T17:13,13.1,10.9,0.0,7.5,23.0,304.0,2.63,58,p
2020-12-13,30.1,24.6,35.5,29.7,2020-12-13T05:00,2020-12-13T17:14,17.24,0.4,0.0,8.1,22.0,204.0,3.62,58,p
2020-12-14,31.4,25.9,37.1,31.1,2020-12-14T05:00,2020-12-14T17:14,17.9,1.7,0.0,9.7,27.7,183.0,3.89,58,p
2020-12-15,29.3,25.3,36.1,30.9,2020-12-15T05:01,2020-12-15T17:15,17.55,8.7,0.0,6.8,24.5,196.0,3.46,58,p
2020-12-16,30.5,24.5,36.5,29.8,2020-12-16T05:01,2020-12-16T17:15,18.69,21.3,0.0,6.6,30.6,223.0,3.77,58,p
2020-12-17,30.7,24.4,36.6,29.2,2020-12-17T05:02,2020-12-17T17:16,12.01,5.0,0.0,9.0,29.9,261.0,2.69,58,p
2020-12-18,30.6,25.0,35.2,30.4,2020-12-18T05:02,2020-12-18T17:16,10.66,5.8,0.0,12.0,36.0,232.0,2.45,58,p
2020-12-19,30.9,25.4,35.5,30.9,2020-12-19T05:03,2020-12-19T17:17,16.75,0.6,0.0,15.3,32.0,233.0,3.76,58,p
2020-12-20,31.8,25.9,36.8,30.4,2020-12-20T05:03,2020-12-20T17:17,20.39,0.1,0.0,13.2,42.1,225.0,4.51,58,p
2020-12-21,31.6,26.2,36.9,30.5,2020-12-21T05:04,2020-12-21T17:18,18.1,0.0,0.0,11.4,22.0,210.0,3.98,58,p
2020-12-22,30.0,24.8,35.2,29.4,2020-12-22T05:04,2020-12-22T17:18,14.42,3.8,0.0,11.1,32.0,211.0,3.02,58,p
2020-12-23,29.7,24.4,37.3,29.8,2020-12-23T05:05,2020-12-23T17:19,16.37,18.6,0.0,8.2,25.2,237.0,3.38,58,p
2020-12-24,29.5,24.8,35.8,29.9,2020-12-24T05:05,2020-12-24T17:19,11.65,7.6,0.0,7.9,24.1,340.0,2.48,58,p
2020-12-25,29.3,24.5,35.8,29.5,2020-12-25T05:06,2020-12-25T17:20,12.04,15.7,0.0,10.3,23.0,286.0,2.51,58,p
2020-12-26,29.8,24.9,37.3,30.7,2020-12-26T05:06,2020-12-26T17:20,15.94,11.3,0.0,5.2,27.4,305.0,3.27,58,p
2020-12-27,31.7,24.4,38.9,29.5,2020-12-27T05:07,2020-12-27T17:21,19.35,7.4,0.0,8.7,32.8,230.0,3.97,58,p
2020-12-28,29.1,24.8,36.4,30.3,2020-12-28T05:07,2020-12-28T17:21,18.65,8.6,0.0,9.0,27.4,217.0,3.72,58,p
2020-12-29,29.4,24.7,36.0,30.0,2020-12-29T05:08,2020-12-29T17:22,16.1,5.4,0.0,10.1,27.7,223.0,3.22,58,p
2020-12-30,30.0,24.1,37.7,29.3,2020-12-30T05:08,2020-12-30T17:22,16.0,24.5,0.0,9.8,28.1,241.0,3.28,58,p
2020-12-31,29.8,25.1,35.4,29.9,2020-12-31T05:09,2020-12-31T17:23,16.34,6.4,0.0,9.6,28.4,220.0,3.44,58,p
2021-01-01,30.8,24.5,36.2,29.8,2021-01-01T05:09,2021-01-01T17:23,16.57,5.0,0.0,8.7,33.5,267.0,3.44,58,p
2021-01-02,30.2,25.2,36.2,31.3,2021-01-02T05:10,2021-01-02T17:23,19.94,5.7,0.0,9.6,27.7,,4.08,58,p
2021-01-03,30.6,24.7,36.7,29.1,2021-01-03T05:10,2021-01-03T17:24,17.18,14.0,0.0,9.3,26.3,275.0,3.54,58,p
2021-01-04,31.5,24.9,39.6,30.0,2021-01-04T05:11,2021-01-04T17:24,15.75,35.1,0.0,9.2,24.1,321.0,3.35,58,p
2021-01-05,29.3,24.3,35.3,28.8,2021-01-05T05:11,2021-01-05T17:25,14.53,12.6,0.0,10.6,28.4,332.0,2.88,58,p
2021-01-06,30.1,25.6,37.0,31.3,2021-01-06T05:11,2021-01-06T17:25,18.1,10.4,0.0,9.7,23.4,72.0,3.67,58,p
2021-01-07,29.0,25.1,35.3,29.8,2021-01-07T05:12,2021-01-07T17:26,17.34,11.4,0.0,8.6,22.7,279.0,3.53,58,p
2021-01-08,30.2,25.1,37.6,30.2,2021-01-08T05:12,2021-01-08T17:26,16.3,5.0,0.0,8.7,27.7,187.0,3.43,58,p
2021-01-09,31.3,25.5,39.5,31.2,2021-01-09T05:13,2021-01-09T17:26,19.54,8.6,0.0,8.2,25.9,253.0,3.98,58,p
2021-01-10,31.3,24.9,40.3,30.5,2021-01-10T05:13,2021-01-10T17:27,18.11,11.2,0.0,5.5,20.9,284.0,3.77,58,p
2021-01-11,29.7,25.5,36.1,30.7,2021-01-11T05:14,2021-01-11T17:27,18.47,10.3,0.0,9.2,30.6,223.0,3.68,58,p
2021-01-12,30.6,24.8,38.4,30.3,2021-01-12T05:14,2021-01-12T17:27,15.06,6.0,0.0,6.9,26.3,176.0,3.12,58,p
2021-01-13,29.3,24.8,35.2,30.2,2021-01-13T05:14,2021-01-13T17:28,10.99,13.4,0.0,9.9,23.0,231.0,2.36,58,p
2021-01-14,30.2,24.8,35.3,29.1,2021-01-14T05:15,2021-01-14T17:28,10.98,6.8,0.0,14.5,33.8,256.0,2.4,58,p
2021-01-15,27.4,24.4,32.8,28.7,2021-01-15T05:15,2021-01-15T17:29,7.13,19.3,0.0,11.9,37.4,262.0,1.63,58,p
2021-01-16,30.8,24.0,35.0,26.7,2021-01-16T05:16,2021-01-16T17:29,19.75,0.0,0.0,15.1,29.2,245.0,4.33,58,p
2021-01-17,28.8,25.8,34.8,30.7,2021-01-17T05:16,2021-01-17T17:29,16.41,0.4,0.0,8.0,29.9,314.0,3.38,58,p
2021-01-18,30.5,24.7,36.6,30.3,2021-01-18T05:16,2021-01-18T17:29,20.36,5.5,0.0,9.8,29.9,204.0,4.11,58,p
2021-01-19,30.5,24.9,36.2,29.4,2021-01-19T05:17,2021-01-19T17:30,19.01,0.3,0.0,13.0,23.8,201.0,3.89,58,p
2021-01-20,30.5,26.8,37.2,32.0,2021-01-20T05:17,2021-01-20T17:30,22.24,0.7,0.0,9.7,27.7,191.0,4.62,58,p
2021-01-21,30.2,25.6,37.4,31.5,2021-01-21T05:17,2021-01-21T17:30,18.32,9.6,0.0,9.4,28.1,192.0,3.72,58,p
2021-01-22,28.8,24.9,35.4,30.2,2021-01-22T05:18,2021-01-22T17:30,17.11,13.3,0.0,5.5,23.8,259.0,3.35,58,p
2021-01-23,30.0,24.9,37.0,30.5,2021-01-23T05:18,2021-01-23T17:31,18.22,16.1,0.0,7.2,25.9,259.0,3.64,58,p
2021-01-24,29.1,24.4,35.6,29.8,2021-01-24T05:18,2021-01-24T17:31,14.88,11.2,0.0,8.2,24.5,336.0,2.97,58,p
2021-01-25,29.6,25.1,34.8,30.7,2021-01-25T05:18,2021-01-25T17:31,10.98,1.4,0.0,6.5,15.1,67.0,2.43,58,p
2021-01-26,30.3,24.9,38.0,30.3,2021-01-26T05:19,2021-01-26T17:31,18.05,11.7,0.0,6.8,30.2,322.0,3.7,58,p
2021-01-27,30.1,24.3,36.6,28.7,2021-01-27T05:19,2021-01-27T17:31,16.35,21.8,0.0,9.8,20.9,341.0,3.34,58,p
2021-01-28,31.2,24.7,38.0,30.1,2021-01-28T05:19,2021-01-28T17:32,19.09,6.4,0.0,6.9,18.7,323.0,3.9,58,p
2021-01-29,29.8,24.8,36.1,30.1,2021-01-29T05:19,2021-01-29T17:32,15.27,5.3,0.0,7.4,19.1,350.0,3.15,58,p
2021-01-30,30.9,24.6,37.6,30.1,2021-01-30T05:20,2021-01-30T17:32,19.1,0.4,0.0,7.1,20.5,116.0,3.95,58,p
2021-01-31,31.4,25.4,39.0,31.1,2021-01-31T05:20,2021-01-31T17:32,20.64,2.3,0.0,8.9,19.8,32.0,4.31,58,p
2021-02-01,28.1,24.7,34.8,29.7,2021-02-01T05:20,2021-02-01T17:32,12.4,5.1,0.0,6.8,17.3,280.0,2.55,58,p
2021-02-02,30.8,25.1,36.7,30.3,2021-02-02T05:20,2021-02-02T17:32,16.39,4.3,0.0,10.8,22.3,25.0,3.48,58,p
2021-02-03,31.0,25.4,37.9,31.0,2021-02-03T05:20,2021-02-03T17:32,17.17,6.7,0.0,8.9,19.8,337.0,3.59,58,p
2021-02-04,29.1,24.2,36.6,29.2,2021-02-04T05:20,2021-02-04T17:32,17.63,5.8,0.0,7.0,19.1,42.0,3.59,58,p
2021-02-05,30.3,25.7,36.6,31.5,2021-02-05T05:20,2021-02-05T17:32,20.48,1.3,0.0,7.2,16.9,34.0,4.16,58,p
2021-02-06,30.8,24.3,38.8,29.2,2021-02-06T05:21,2021-02-06T17:32,19.07,9.9,0.0,7.3,19.8,47.0,3.92,58,p
2021-02-07,31.1,24.9,38.1,30.5,2021-02-07T05:21,2021-02-07T17:32,20.97,3.0,0.0,6.5,18.7,46.0,4.25,58,p
2021-02-08,29.7,24.7,37.4,30.4,2021-02-08T05:21,2021-02-08T17:32,18.37,9.0,0.0,5.8,18.0,47.0,3.76,58,p
2021-02-09,30.3,24.8,37.7,29.5,2021-02-09T05:21,2021-02-09T17:33,20.94,9.3,0.0,8.4,23.8,191.0,4.23,58,p
2021-02-10,29.8,25.6,36.8,31.6,2021-02-10T05:21,2021-02-10T17:32,19.5,5.8,0.0,9.0,28.1,195.0,3.95,58,p
2021-02-11,30.1,25.2,39.0,30.8,2021-02-11T05:21,2021-02-11T17:32,21.36,9.5,0.0,6.6,29.5,,4.3,58,p
2021-02-12,27.9,24.5,34.4,29.2,2021-02-12T05:21,2021-02-12T17:32,13.11,18.0,0.0,8.1,20.5,,2.7,58,p
2021-02-13,29.1,25.0,35.3,30.3,2021-02-13T05:21,2021-02-13T17:32,13.83,13.7,0.0,9.3,25.2,187.0,2.72,58,p
2021-02-14,28.4,24.7,33.7,29.5,2021-02-14T05:21,2021-02-14T17:32,8.59,6.8,0.0,9.6,18.7,294.0,1.91,58,p
2021-02-15,29.8,24.5,37.9,30.0,2021-02-15T05:21,2021-02-15T17:32,21.91,5.3,0.0,9.2,27.7,,4.25,58,p
2021-02-16,31.0,24.0,39.0,28.8,2021-02-16T05:21,2021-02-16T17:32,20.12,8.4,0.0,7.2,22.7,236.0,4.12,58,p
2021-02-17,30.9,24.7,38.3,30.2,2021-02-17T05:21,2021-02-17T17:32,16.79,7.5,0.0,7.3,20.2,297.0,3.49,58,p
2021-02-18,27.4,24.6,33.6,29.5,2021-02-18T05:21,2021-02-18T17:32,11.6,13.9,0.0,11.5,25.9,3.0,2.33,58,p
2021-02-19,30.8,24.3,37.3,28.9,2021-02-19T05:21,2021-02-19T17:32,22.39,7.0,0.0,9.3,25.6,27.0,4.45,58,p
2021-02-20,29.4,23.4,36.7,28.2,2021-02-20T05:21,2021-02-20T17:32,16.7,5.6,0.0,7.6,22.7,215.0,3.42,58,p
2021-02-21,30.4,24.6,37.5,29.7,2021-02-21T05:21,2021-02-21T17:31,19.68,8.7,0.0,9.7,27.0,184.0,3.95,58,p
2021-02-22,30.6,24.7,38.3,29.9,2021-02-22T05:21,2021-02-22T17:31,18.85,20.0,0.0,8.2,26.3,239.0,3.73,58,p
2021-02-23,29.8,24.1,37.2,28.6,2021-02-23T05:20,2021-02-23T17:31,16.77,26.1,0.0,8.2,24.5,12.0,3.42,58,p
2021-02-24,30.4,24.0,38.3,28.7,2021-02-24T05:20,2021-02-24T17:31,18.63,9.3,0.0,9.3,27.4,18.0,3.79,58,p
2021-02-25,31.1,24.9,38.1,30.8,2021-02-25T05:20,2021-02-25T17:31,18.31,2.2,0.0,7.4,21.2,73.0,3.86,58,p
2021-02-26,30.7,24.3,36.5,29.6,2021-02-26T05:20,2021-02-26T17:31,19.14,1.9,0.0,11.5,26.3,185.0,3.8,58,p
2021-02-27,31.2,25.0,39.9,29.8,2021-02-27T05:20,2021-02-27T17:30,23.17,3.3,0.0,8.4,26.6,174.0,4.66,58,p
2021-02-28,30.2,24.7,37.0,29.7,2021-02-28T05:20,2021-02-28T17:30,17.13,6.5,0.0,9.7,25.6,188.0,3.68,58,p
2021-03-01,30.0,24.7,37.7,30.0,2021-03-01T05:20,2021-03-01T17:30,18.13,2.6,0.0,5.4,20.5,22.0,3.68,58,p
